"ord_buyer_gln";"ord_supplier_gln";"supplier_acc_name";"varname";"supplier_city";"region_name";"pos_product_num";"pos_description";"unit_name";"group_name";"pos_amount_order_calc";"pos_orderedquantity"
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607043966575;УРАЛ.ХЛ.Маффины с нач.йогурт.400г;шт.;Хлебобулочная продукция;331646.40;6712
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607043966582;УРАЛ.ХЛ.Маффины с нач.вк.вар.сгущ.400г;шт.;Хлебобулочная продукция;311462.00;6544
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4607043966599;УРАЛ.ХЛ.Маффины с творож.нач.400г;шт.;Хлебобулочная продукция;311999.20;6304
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4627075960259;Хлеб ПШЕНИЧНЫЙ НОВЫЙ форм.500г;шт.;Хлебобулочная продукция;40700.79;2427
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4627075961348;УРАЛ.ХЛ.Батон ГОРОДСКОЙ нар.300г;шт.;Хлебобулочная продукция;61487.91;3399
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4627075967920;УРАЛ.ХЛ.Хлеб РЖАНОЙ МИКС 350г;шт.;Хлебобулочная продукция;203436.45;9135
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4631136801573;"80Г СЛОЙКА С КАРАМЕЛЬЮ";шт.;Хлебобулочная продукция;174.60;15
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4631136801573;Снек кремовый с карамельным вкусом п/п 80г ООО Куделька;шт.;Хлебобулочная продукция;174.60;15
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4631136801573;УРАЛ.ХЛ.Снек крем.с кар.вк.слоен.дрож80г;шт.;Хлебобулочная продукция;528514.20;45405
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4631136801580;"80Г СЛОЙКА С ШОКОЛАДОМ";шт.;Хлебобулочная продукция;116.40;10
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4631136801580;Снек кремовый с шоколадным вкусом п/п 80г ООО Куделька;шт.;Хлебобулочная продукция;116.40;10
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4631136801580;УРАЛ.ХЛ.Снек крем.с шок.вк.слоен.дрож80г;шт.;Хлебобулочная продукция;718944.60;61765
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4631136801597;Снек с плодово-ягодной начинкой земляника п/п 80г ООО Куделька;шт.;Хлебобулочная продукция;174.60;15
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4631136801597;УРАЛ.ХЛ.Снек с нач.Землян.слоен.дрож.80г;шт.;Кондитерские изделия;514197.00;44175
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4631136801603;УРАЛ.ХЛ.Снек с нач.Абрикос слоен.дрож80г;шт.;Хлебобулочная продукция;217377.00;18675
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4631136801610;КУДЕЛЬКА Круассан с вар.сгущ.мол.150г;шт.;Хлебобулочная продукция;477782.40;18840
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4631136904403;КУДЕЛЬКА Кубики слоеные с сах.250г;шт.;Хлебобулочная продукция;1052558.00;31330
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4631136904427;КУДЕЛЬКА Кубики слоеные с маком 250г;шт.;Хлебобулочная продукция;871312.00;25230
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4631139994647;КУДЕЛЬКА Круассан с нач.клюква 150г;шт.;Хлебобулочная продукция;102327.60;4035
4606038001260;4607009649979;"Агропромышленная компания ""Корпорация ""Уральский хлеб";"ООО ""Каменск-Уральский Хлебокомбинат"", Отдел ""Хлебный Склад""";Каменск-Уральский;Свердловская обл.;4631139994654;КУДЕЛЬКА Круассан крем.с шок.вк.150г;шт.;Хлебобулочная продукция;106131.60;4185
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607012483881;"Хлеб тостовый ""К завтраку"" форм 0,5кг уп. (Первоур.ХК) :15";шт.;Хлебобулочная продукция;180;9
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607012483881;Хлеб ТОСТОВЫЙ к завтр.в/с  500г;шт.;Хлебобулочная продукция;43980;2199
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607012484567;УРАЛЬСК.ХЛЕБ Хлеб ПИТЕРСК.подов.1с 400г;шт.;Хлебобулочная продукция;13392.27;771
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607012484567;Хлеб Питерский 0,4кг(Первоуральский ХК):8;шт.;Хлебобулочная продукция;52.11;3
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607012484819;Хлеб ЧУСОВСКИЙ подовый нарезка 650г;шт.;Хлебобулочная продукция;1732.59;81
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607012485205;УРАЛ.ХЛ.Хлеб РЖАНОЕ ЧУДО 350г;шт.;Хлебобулочная продукция;4518.36;198
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607012485229;УРАЛ.ХЛ.Хлеб РЖАНОЕ ЧУДО с сем.подс.350г;шт.;Хлебобулочная продукция;1316.82;51
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607012485304;Уральский хлеб Пшеничный 1 и 2с 500г пэ/п(Первоуральский ХК);шт.;Хлебобулочная продукция;8558.10;555
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607012485304;Х/б ПервоурХК Хлеб Пшеничный форм 500г;шт.;Хлебобулочная продукция;8558.10;555
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607012485304;Хлеб Пшеничный формовой п/п 500гр Первоуральский ХК;шт.;Хлебобулочная продукция;8558.10;555
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607012485359;;шт.;;5637.84;417
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607012485380;Батон Нарезной нарезка п/п 330гр Первоуральский ХК;шт.;Хлебобулочная продукция;443.40;30
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607012485380;Х/б Уральский хлеб Батон Нарезной нарезка 330г;шт.;Хлебобулочная продукция;443.40;30
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607012485458;Хлеб Чусовской формовой п/п 500гр Первоуральский ХК PL;шт.;Хлебобулочная продукция;9725.73;609
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607012485854;УРАЛ.ХЛ.Батон ПОДМОСКОВНЫЙ нар.330г;шт.;Хлебобулочная продукция;73800.72;4881
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607012485939;УРАЛ.ХЛ.Хлеб КРЕСТЬЯНСКИЙ нар.500г;шт.;Хлебобулочная продукция;184667.82;10749
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607012485939;ХЛЕБ КРЕСТЬЯНСКИЙ 1С НАР 0.5КГ ПЕРВОУРАЛЬСКИЙ;шт.;Хлебобулочная продукция;670.02;39
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607012485939;Хлеб Крестьянский формовой нарезка п/п 500г Уральский хлеб;шт.;Хлебобулочная продукция;670.02;39
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607012485946;УРАЛ.ХЛ.Хлеб КРЕСТЬЯНСКИЙ 500г;шт.;Хлебобулочная продукция;70350.9;4659
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607012485946;Х/б Уральский хлеб Крестьянский 1с 500г;шт.;Хлебобулочная продукция;407.7;27
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607012485984;УРАЛ.ХЛ.Хлеб ЧУСОВСКОЙ нар.500г;шт.;Хлебобулочная продукция;41116.95;2565
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607012486196;УРАЛ.ХЛ.Батон ПОДМОСКОВНЫЙ 330г;шт.;Хлебобулочная продукция;32934.72;2436
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607012486202;УРАЛ.ХЛ.Батон НАРЕЗНОЙ 330г;шт.;Хлебобулочная продукция;12289.68;909
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607012486219;УРАЛ.ХЛ.Батон НАРЕЗНОЙ нар.330г;шт.;Хлебобулочная продукция;60346.74;4083
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607012486288;Тесто Уральское дрожжевое сдобное 1кг;шт.;Кондитерские изделия;489.45;15
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607012486288;УРАЛ.ХЛ.Тесто дрож.сдоб.1кг;шт.;Хлебобулочная продукция;688656.15;21105
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607012486288;Уральский хлеб Тесто дрож охл 1000г п/п(Первоуральский ХК);шт.;Хлебобулочная продукция;489.45;15
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607012486332;Тесто Уральское пельменное 1кг;шт.;Хлебобулочная продукция;96.6;3
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607012486332;УРАЛ.ХЛ.Тесто УРАЛЬСКОЕ пельменное 1кг;шт.;Хлебобулочная продукция;63273.0;1965
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607012486370;УРАЛ.ХЛ.Хлеб ТАТАРСКИЙ МОЛ.неуп.400г;шт.;Хлебобулочная продукция;3094.56;168
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607012486387;УРАЛ.ХЛ.Слойка с конф.яблоко неуп.80г;шт.;Хлебобулочная продукция;127.62;9
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607012486486;Хлеб ДАРНИЦКИЙ новый 500г;шт.;Хлебобулочная продукция;10.46;1
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607029980052;УРАЛ.ХЛ.Хлеб ДЕМИДОВСКИЙ НОВЫЙ 350г;шт.;Хлебобулочная продукция;33266.10;1302
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607029982384;УРАЛ.ХЛ.Изд.х/б ЗЕРНОВОЙ МИКС 350г;шт.;Хлебобулочная продукция;72492.84;2676
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607043490346;Хлеб УРАЛ.ХЛ.КРЕСТЬЯНСК.под600г;шт.;Хлебобулочная продукция;9989.52;642
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607043490834;Хлеб Крестьянский подовый в/с 600г Асбестовский ХК;шт.;Хлебобулочная продукция;601.56;36
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607043490834;Хлеб УР.ХЛ.КРЕСТЬЯН.под.нар600г;шт.;Хлебобулочная продукция;368154.72;22032
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607043490858;УРАЛ.ХЛ.Хлеб ЧУСОВСК.подов.нар.650г;шт.;Хлебобулочная продукция;96886.38;4989
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607043492562;УРАЛ.ХЛ.Хлеб КРЕСТ.подов.полов.нар.300г;шт.;Хлебобулочная продукция;52740.00;4500
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607043492562;Хлеб Крестьянский подовый нарезка п/п 300г Асбестовский хлеб;шт.;Хлебобулочная продукция;70.32;6
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607043492579;УРАЛ.ХЛ.Хлеб ЧУСОВСК.подов.пол.нар.325г;шт.;Хлебобулочная продукция;21483.00;1860
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607043964298;КОПЕЙСКИЙ ХК Хлеб ПШЕНИЧНЫЙ 1с 500г;шт.;Хлебобулочная продукция;2248780.68;290916
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607043964298;Хлеб пшеничный 1с б/у 500г Копейский ХК;шт.;Хлебобулочная продукция;1460.97;189
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4607043964298;Хлеб Пшеничный 500г п/уп (Копейский ХК);шт.;Хлебобулочная продукция;1460.97;189
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4627075961270;УРАЛ.ХЛ.Хлеб ДЕРЕВЕНСК.С ЧЕСН.в/с 350г;шт.;Хлебобулочная продукция;122955.84;7182
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4627075967920;УРАЛ.ХЛ.Хлеб РЖАНОЙ МИКС 350г;шт.;Хлебобулочная продукция;74159.10;3330
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4627075968774;УРАЛ.ХЛ.Лаваш АРМЯНСКИЙ тонкий в/у 240г;шт.;Хлебобулочная продукция;3585920.00;166400
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4631136801573;"80Г СЛОЙКА С КАРАМЕЛЬЮ";шт.;Хлебобулочная продукция;116.40;10
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4631136801573;Снек кремовый с карамельным вкусом п/п 80г ООО Куделька;шт.;Хлебобулочная продукция;116.40;10
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4631136801573;УРАЛ.ХЛ.Снек крем.с кар.вк.слоен.дрож80г;шт.;Хлебобулочная продукция;141717.00;12175
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4631136801580;"80Г СЛОЙКА С ШОКОЛАДОМ";шт.;Хлебобулочная продукция;116.40;10
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4631136801580;Снек кремовый с шоколадным вкусом п/п 80г ООО Куделька;шт.;Хлебобулочная продукция;116.40;10
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4631136801580;УРАЛ.ХЛ.Снек крем.с шок.вк.слоен.дрож80г;шт.;Хлебобулочная продукция;177160.80;15220
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4631136801597;Снек с плодово-ягодной начинкой земляника п/п 80г ООО Куделька;шт.;Хлебобулочная продукция;174.60;15
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4631136801597;УРАЛ.ХЛ.Снек с нач.Землян.слоен.дрож.80г;шт.;Кондитерские изделия;119368.20;10255
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4631136801603;УРАЛ.ХЛ.Снек с нач.Абрикос слоен.дрож80г;шт.;Хлебобулочная продукция;50459.40;4335
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4631136801610;"150Г КРУАССАН С ВАР СГУЩЕНКОЙ";шт.;Хлебобулочная продукция;76.08;3
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4631136801610;Круассан с вареной сгущенкой п/п 150г ООО Куделька;шт.;Хлебобулочная продукция;76.08;3
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4631136801610;КУДЕЛЬКА Круассан с вар.сгущ.мол.150г;шт.;Хлебобулочная продукция;123325.68;4863
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4631136801610;Х/б Уральский хлеб Круассаны с вар.сгущенкой 150г;шт.;Хлебобулочная продукция;76.08;3
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4631139994647;КУДЕЛЬКА Круассан с нач.клюква 150г;шт.;Хлебобулочная продукция;25715.04;1014
4606038001260;4607012489999;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ОOО Первоуральский хлебокомбинат;Екатеринбург;Свердловская обл.;4631139994654;КУДЕЛЬКА Круассан крем.с шок.вк.150г;шт.;Хлебобулочная продукция;27921.36;1101
4606038001260;4607099829275;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ООО «ХЛЕБНЫЙ ДВОР»;Новая Ляля;Свердловская обл.;4607009641454;Сдоба Плетенка с маком в/с 400г;шт.;Хлебобулочная продукция;12255.75;585
4606038001260;4607099829275;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ООО «ХЛЕБНЫЙ ДВОР»;Новая Ляля;Свердловская обл.;4607009645353;Хлеб ДОМАШНИЙ НОВЫЙ форм.2с нар.500г;шт.;Хлебобулочная продукция;13502.40;870
4606038001260;4607099829275;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ООО «ХЛЕБНЫЙ ДВОР»;Новая Ляля;Свердловская обл.;4607009645742;Хлеб КРЕСТЬЯНСКИЙ форм.1с нар.500г;шт.;Хлебобулочная продукция;36529.85;2135
4606038001260;4607099829275;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ООО «ХЛЕБНЫЙ ДВОР»;Новая Ляля;Свердловская обл.;4607009645803;Хлеб КРЕСТЬЯНСКИЙ под.в/с нар.550г;шт.;Хлебобулочная продукция;12480.0;600
4606038001260;4607099829275;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ООО «ХЛЕБНЫЙ ДВОР»;Новая Ляля;Свердловская обл.;4607009646275;Батон НАРЕЗНОЙ в/с нар.300г;шт.;Хлебобулочная продукция;30294.00;1700
4606038001260;4607099829275;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ООО «ХЛЕБНЫЙ ДВОР»;Новая Ляля;Свердловская обл.;4607018110217;УРАЛ.ХЛ.Хлеб ЧУСОВСКОЙ вит.форм.500г;шт.;Хлебобулочная продукция;7103.25;385
4606038001260;4607099829275;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ООО «ХЛЕБНЫЙ ДВОР»;Новая Ляля;Свердловская обл.;4607018110293;УРАЛ.ХЛ.Батон СТУДЕНЧЕСКИЙ 1с 300г;шт.;Хлебобулочная продукция;11964.60;1020
4606038001260;4607099829275;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ООО «ХЛЕБНЫЙ ДВОР»;Новая Ляля;Свердловская обл.;4607018111047;УРАЛ.ХЛ.Хлеб ЧУСОВСКОЙ под.650г;шт.;Хлебобулочная продукция;33507.0;1530
4606038001260;4607099829275;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ООО «ХЛЕБНЫЙ ДВОР»;Новая Ляля;Свердловская обл.;4607018111078;УРАЛ.ХЛ.Хлеб ЧУСОВСКОЙ под.нар.325г;шт.;Хлебобулочная продукция;41040.00;3000
4606038001260;4607099829275;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ООО «ХЛЕБНЫЙ ДВОР»;Новая Ляля;Свердловская обл.;4607018112587;УРАЛ.ХЛ.Хлеб КРЕСТЬЯН.1с форм.нар.500г;шт.;Хлебобулочная продукция;30308.85;1755
4606038001260;4607099829275;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ООО «ХЛЕБНЫЙ ДВОР»;Новая Ляля;Свердловская обл.;4627075961348;УРАЛ.ХЛ.Батон ГОРОДСКОЙ нар.300г;шт.;Хлебобулочная продукция;6512.40;360
4606038001260;4607126264147;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ООО Еманжелинский хлеб;Челябинская Область, Еманжелинск;;4607114560091;Хлеб Бородино форм 300г Еманжелинскхлеб;шт.;Хлебобулочная продукция;4620.0;440
4606038001260;4607126264147;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ООО Еманжелинский хлеб;Челябинская Область, Еманжелинск;;4607114560145;Батон Нарезной в/с 350г Еманжелинскхлеб;шт.;Хлебобулочная продукция;374626.5;27345
4606038001260;4607126264147;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ООО Еманжелинский хлеб;Челябинская Область, Еманжелинск;;4607114560176;Булка Городская в/с 200г Еманжелинскхлеб;шт.;Хлебобулочная продукция;51.0;6
4606038001260;4607126264147;"Агропромышленная компания ""Корпорация ""Уральский хлеб";ООО Еманжелинский хлеб;Челябинская Область, Еманжелинск;;4607114560176;ГХ Булка Городская в/с Еманжел.200г;шт.;Хлебобулочная продукция;201739.0;23734
